creationdate,tagname
"2016-04-10 10:54:39","numpy"
"2016-04-10 11:34:30","numpy"
"2016-04-10 11:48:59","numpy"
"2016-04-10 12:54:23","numpy"
"2016-04-10 13:35:05","numpy"
"2016-04-10 14:01:56","numpy"
"2016-04-10 16:22:18","numpy"
"2016-04-10 16:30:08","numpy"
"2016-04-10 16:46:08","numpy"
"2016-04-10 16:55:24","numpy"
"2016-04-10 17:34:08","numpy"
"2016-04-10 18:49:11","numpy"
"2016-04-10 20:17:54","numpy"
"2016-04-10 20:53:26","numpy"
"2016-04-10 21:18:31","numpy"
"2016-04-10 23:24:29","numpy"
"2016-04-10 23:54:22","numpy"
"2016-04-11 04:21:33","numpy"
"2016-04-11 05:16:14","numpy"
"2016-04-11 06:02:01","numpy"
"2016-04-11 06:52:41","numpy"
"2016-04-11 10:09:53","numpy"
"2016-04-11 10:27:18","numpy"
"2016-04-11 11:08:10","numpy"
"2016-04-11 13:03:32","numpy"
"2016-04-11 13:08:46","numpy"
"2016-04-11 15:03:18","numpy"
"2016-04-11 15:23:23","numpy"
"2016-04-11 15:47:06","numpy"
"2016-04-11 16:16:48","numpy"
"2016-04-11 16:56:06","numpy"
"2016-04-11 17:31:24","numpy"
"2016-04-11 17:37:48","numpy"
"2016-04-11 18:04:59","numpy"
"2016-04-11 18:32:27","numpy"
"2016-04-11 19:52:35","numpy"
"2016-04-11 20:47:13","numpy"
"2016-04-11 22:07:01","numpy"
"2016-04-12 00:53:26","numpy"
"2016-04-12 02:47:11","numpy"
"2016-04-12 04:53:26","numpy"
"2016-04-12 05:26:53","numpy"
"2016-04-12 08:26:25","numpy"
"2016-04-12 08:30:40","numpy"
"2016-04-12 08:54:01","numpy"
"2016-04-12 09:07:51","numpy"
"2016-04-12 09:29:51","numpy"
"2016-04-12 09:56:59","numpy"
"2016-04-12 10:11:51","numpy"
"2016-04-12 11:47:24","numpy"
"2016-04-12 12:18:25","numpy"
"2016-04-12 12:47:46","numpy"
"2016-04-12 13:14:59","numpy"
"2016-04-12 14:39:03","numpy"
"2016-04-12 15:18:53","numpy"
"2016-04-12 15:25:05","numpy"
"2016-04-12 15:32:50","numpy"
"2016-04-12 15:36:09","numpy"
"2016-04-12 16:09:40","numpy"
"2016-04-12 16:30:54","numpy"
"2016-04-12 18:12:38","numpy"
"2016-04-12 18:44:23","numpy"
"2016-04-12 19:26:29","numpy"
"2016-04-12 19:52:45","numpy"
"2016-04-12 20:16:52","numpy"
"2016-04-12 20:19:55","numpy"
"2016-04-12 20:32:40","numpy"
"2016-04-12 22:00:37","numpy"
"2016-04-12 22:31:22","numpy"
"2016-04-12 23:54:06","numpy"
"2016-04-13 02:47:12","numpy"
"2016-04-13 05:41:29","numpy"
"2016-04-13 06:10:46","numpy"
"2016-04-13 06:17:01","numpy"
"2016-04-13 06:41:21","numpy"
"2016-04-13 08:32:52","numpy"
"2016-04-13 09:21:03","numpy"
"2016-04-13 09:24:33","numpy"
"2016-04-13 09:31:24","numpy"
"2016-04-13 10:13:36","numpy"
"2016-04-13 10:20:03","numpy"
"2016-04-13 10:32:28","numpy"
"2016-04-13 12:26:08","numpy"
"2016-04-13 13:20:01","numpy"
"2016-04-13 13:22:26","numpy"
"2016-04-13 13:29:07","numpy"
"2016-04-13 14:30:26","numpy"
"2016-04-13 15:23:29","numpy"
"2016-04-13 15:25:44","numpy"
"2016-04-13 15:27:15","numpy"
"2016-04-13 16:07:55","numpy"
"2016-04-13 17:31:24","numpy"
"2016-04-13 18:15:51","numpy"
"2016-04-13 19:29:36","numpy"
"2016-04-13 19:40:36","numpy"
"2016-04-13 20:10:48","numpy"
"2016-04-13 20:40:50","numpy"
"2016-04-13 20:58:30","numpy"
"2016-04-13 21:25:38","numpy"
"2016-04-13 23:01:46","numpy"
"2016-04-14 02:08:49","numpy"
"2016-04-14 02:12:46","numpy"
"2016-04-14 02:36:14","numpy"
"2016-04-14 02:48:12","numpy"
"2016-04-14 03:23:29","numpy"
"2016-04-14 03:39:51","numpy"
"2016-04-14 05:24:28","numpy"
"2016-04-14 05:33:45","numpy"
"2016-04-14 06:48:19","numpy"
"2016-04-14 07:00:21","numpy"
"2016-04-14 07:00:41","numpy"
"2016-04-14 07:30:45","numpy"
"2016-04-14 07:49:36","numpy"
"2016-04-14 08:30:37","numpy"
"2016-04-14 10:22:09","numpy"
"2016-04-14 12:47:47","numpy"
"2016-04-14 14:52:28","numpy"
"2016-04-14 15:13:21","numpy"
"2016-04-14 15:17:31","numpy"
"2016-04-14 16:18:16","numpy"
"2016-04-14 16:46:21","numpy"
"2016-04-14 18:03:50","numpy"
"2016-04-14 18:21:15","numpy"
"2016-04-14 19:32:53","numpy"
"2016-04-14 19:36:56","numpy"
"2016-04-14 22:39:49","numpy"
"2016-04-15 00:15:23","numpy"
"2016-04-15 01:15:31","numpy"
"2016-04-15 01:47:11","numpy"
"2016-04-15 02:47:40","numpy"
"2016-04-15 04:33:34","numpy"
"2016-04-15 06:55:11","numpy"
"2016-04-15 09:22:49","numpy"
"2016-04-15 09:38:35","numpy"
"2016-04-15 12:11:33","numpy"
"2016-04-15 12:17:38","numpy"
"2016-04-15 13:30:00","numpy"
"2016-04-15 14:00:02","numpy"
"2016-04-15 14:49:03","numpy"
"2016-04-15 15:17:11","numpy"
"2016-04-15 16:14:10","numpy"
"2016-04-15 16:22:37","numpy"
"2016-04-15 16:37:33","numpy"
"2016-04-15 17:06:48","numpy"
"2016-04-15 17:22:38","numpy"
"2016-04-15 17:51:08","numpy"
"2016-04-15 18:16:33","numpy"
"2016-04-15 19:08:48","numpy"
"2016-04-15 20:22:44","numpy"
"2016-04-15 21:00:37","numpy"
"2016-04-15 22:28:23","numpy"
"2016-04-15 22:52:23","numpy"
"2016-04-16 00:17:23","numpy"
"2016-04-16 00:54:30","numpy"
"2016-04-16 01:23:37","numpy"
"2016-04-16 06:24:01","numpy"
"2016-04-16 10:55:31","numpy"
"2016-04-16 12:01:17","numpy"
"2016-04-16 15:01:01","numpy"
"2016-04-16 15:07:19","numpy"
"2016-04-16 15:58:19","numpy"
"2016-04-16 16:26:51","numpy"
"2016-04-16 17:34:12","numpy"
"2016-04-16 18:03:19","numpy"
"2016-04-16 19:32:59","numpy"
"2016-04-16 19:34:59","numpy"
"2016-04-16 20:14:29","numpy"
"2016-04-16 22:19:56","numpy"
"2016-04-16 23:21:46","numpy"
"2016-04-17 01:13:59","numpy"
"2016-04-17 05:52:48","numpy"
"2016-04-17 09:05:57","numpy"
"2016-04-17 09:09:44","numpy"
"2016-04-17 10:42:57","numpy"
"2016-04-17 12:38:21","numpy"
"2016-04-17 13:52:06","numpy"
"2016-04-17 14:39:56","numpy"
"2016-04-17 16:01:38","numpy"
"2016-04-17 18:21:42","numpy"
"2016-04-17 20:04:43","numpy"
"2016-04-17 20:22:44","numpy"
"2016-04-17 21:26:15","numpy"
"2016-04-18 01:02:11","numpy"
"2016-04-18 01:12:07","numpy"
"2016-04-18 03:07:29","numpy"
"2016-04-18 04:33:14","numpy"
"2016-04-18 05:07:51","numpy"
"2016-04-18 05:19:19","numpy"
"2016-04-18 05:20:25","numpy"
"2016-04-18 08:36:49","numpy"
"2016-04-18 09:18:33","numpy"
"2016-04-18 09:46:21","numpy"
"2016-04-18 11:06:14","numpy"
"2016-04-18 12:01:05","numpy"
"2016-04-18 12:51:22","numpy"
"2016-04-18 14:18:00","numpy"
"2016-04-18 15:56:47","numpy"
"2016-04-18 16:11:56","numpy"
"2016-04-18 17:21:31","numpy"
"2016-04-18 17:42:22","numpy"
"2016-04-18 17:48:01","numpy"
"2016-04-18 17:58:06","numpy"
"2016-04-18 20:02:38","numpy"
"2016-04-18 21:07:27","numpy"
"2016-04-18 21:42:25","numpy"
"2016-04-18 22:58:54","numpy"
"2016-04-19 00:08:09","numpy"
"2016-04-19 00:20:00","numpy"
"2016-04-19 01:33:01","numpy"
"2016-04-19 03:25:03","numpy"
"2016-04-19 05:35:27","numpy"
"2016-04-19 06:09:51","numpy"
"2016-04-19 07:02:26","numpy"
"2016-04-19 07:30:14","numpy"
"2016-04-19 08:20:37","numpy"
"2016-04-19 08:58:11","numpy"
"2016-04-19 09:42:01","numpy"
"2016-04-19 10:01:03","numpy"
"2016-04-19 10:23:54","numpy"
"2016-04-19 10:33:02","numpy"
"2016-04-19 10:44:32","numpy"
"2016-04-19 10:54:30","numpy"
"2016-04-19 10:57:18","numpy"
"2016-04-19 11:32:58","numpy"
"2016-04-19 12:20:33","numpy"
"2016-04-19 12:59:31","numpy"
"2016-04-19 13:31:38","numpy"
"2016-04-19 13:58:45","numpy"
"2016-04-19 14:11:55","numpy"
"2016-04-19 14:46:20","numpy"
"2016-04-19 14:50:17","numpy"
"2016-04-19 14:58:00","numpy"
"2016-04-19 15:30:02","numpy"
"2016-04-19 15:41:03","numpy"
"2016-04-19 15:42:05","numpy"
"2016-04-19 17:28:59","numpy"
"2016-04-19 17:38:29","numpy"
"2016-04-19 18:17:18","numpy"
"2016-04-19 18:40:53","numpy"
"2016-04-19 20:38:41","numpy"
"2016-04-19 21:11:44","numpy"
"2016-04-19 21:15:30","numpy"
"2016-04-20 02:01:09","numpy"
"2016-04-20 03:18:41","numpy"
"2016-04-20 03:58:25","numpy"
"2016-04-20 04:55:37","numpy"
"2016-04-20 06:08:00","numpy"
"2016-04-20 06:18:15","numpy"
"2016-04-20 08:13:35","numpy"
"2016-04-20 08:52:09","numpy"
"2016-04-20 09:01:06","numpy"
"2016-04-20 09:37:23","numpy"
"2016-04-20 10:50:42","numpy"
"2016-04-20 11:51:00","numpy"
"2016-04-20 12:50:24","numpy"
"2016-04-20 13:28:41","numpy"
"2016-04-20 13:33:46","numpy"
"2016-04-20 13:50:45","numpy"
"2016-04-20 13:53:10","numpy"
"2016-04-20 14:09:09","numpy"
"2016-04-20 14:27:46","numpy"
"2016-04-20 14:48:00","numpy"
"2016-04-20 14:53:41","numpy"
"2016-04-20 15:15:37","numpy"
"2016-04-20 15:21:51","numpy"
"2016-04-20 15:51:15","numpy"
"2016-04-20 16:09:50","numpy"
"2016-04-20 16:24:40","numpy"
"2016-04-20 17:04:53","numpy"
"2016-04-20 17:28:21","numpy"
"2016-04-20 17:36:23","numpy"
"2016-04-20 17:56:34","numpy"
"2016-04-20 19:45:21","numpy"
"2016-04-20 19:49:47","numpy"
"2016-04-20 20:18:44","numpy"
"2016-04-20 21:12:25","numpy"
"2016-04-20 21:51:46","numpy"
"2016-04-20 21:55:01","numpy"
"2016-04-20 22:18:55","numpy"
"2016-04-20 22:41:27","numpy"
"2016-04-21 01:42:15","numpy"
"2016-04-21 02:01:57","numpy"
"2016-04-21 04:48:04","numpy"
"2016-04-21 04:55:29","numpy"
"2016-04-21 05:29:59","numpy"
"2016-04-21 06:17:35","numpy"
"2016-04-21 06:17:47","numpy"
"2016-04-21 07:13:10","numpy"
"2016-04-21 07:22:36","numpy"
"2016-04-21 08:39:49","numpy"
"2016-04-21 08:51:43","numpy"
"2016-04-21 08:54:35","numpy"
"2016-04-21 09:06:40","numpy"
"2016-04-21 08:44:35","numpy"
"2016-04-21 09:55:52","numpy"
"2016-04-21 10:34:52","numpy"
"2016-04-21 11:04:55","numpy"
"2016-04-21 11:56:53","numpy"
"2016-04-21 12:18:03","numpy"
"2016-04-21 12:27:27","numpy"
"2016-04-21 12:41:41","numpy"
"2016-04-21 13:43:53","numpy"
"2016-04-21 14:04:53","numpy"
"2016-04-21 14:44:56","numpy"
"2016-04-21 14:58:58","numpy"
"2016-04-21 15:17:30","numpy"
"2016-04-21 15:18:47","numpy"
"2016-04-21 15:20:42","numpy"
"2016-04-21 15:33:40","numpy"
"2016-04-21 15:45:05","numpy"
"2016-04-21 15:50:35","numpy"
"2016-04-21 17:14:02","numpy"
"2016-04-21 17:20:58","numpy"
"2016-04-21 17:44:29","numpy"
"2016-04-21 18:15:56","numpy"
"2016-04-21 18:48:51","numpy"
"2016-04-21 20:10:48","numpy"
"2016-04-21 21:52:44","numpy"
"2016-04-21 22:09:02","numpy"
"2016-04-21 22:44:08","numpy"
"2016-04-22 00:17:04","numpy"
"2016-04-22 01:27:29","numpy"
"2016-04-22 02:48:01","numpy"
"2016-04-22 05:52:04","numpy"
"2016-04-22 05:56:03","numpy"
"2016-04-22 06:58:39","numpy"
"2016-04-22 07:17:41","numpy"
"2016-04-22 10:37:11","numpy"
"2016-04-22 11:12:00","numpy"
"2016-04-22 12:19:59","numpy"
"2016-04-22 12:45:47","numpy"
"2016-04-22 13:01:22","numpy"
"2016-04-22 13:24:00","numpy"
"2016-04-22 13:52:33","numpy"
"2016-04-22 14:54:38","numpy"
"2016-04-22 15:09:13","numpy"
"2016-04-22 15:10:04","numpy"
"2016-04-22 15:21:56","numpy"
"2016-04-22 15:41:27","numpy"
"2016-04-22 16:23:12","numpy"
"2016-04-22 16:38:37","numpy"
"2016-04-22 16:51:25","numpy"
"2016-04-22 17:07:19","numpy"
"2016-04-22 17:09:14","numpy"
"2016-04-22 17:29:29","numpy"
"2016-04-22 17:42:38","numpy"
"2016-04-22 18:06:39","numpy"
"2016-04-22 19:41:05","numpy"
"2016-04-22 21:37:11","numpy"
"2016-04-22 23:17:48","numpy"
"2016-04-23 00:31:12","numpy"
"2016-04-23 00:57:50","numpy"
"2016-04-23 01:03:06","numpy"
"2016-04-23 04:46:12","numpy"
"2016-04-23 09:03:02","numpy"
"2016-04-23 09:30:05","numpy"
"2016-04-23 11:58:10","numpy"
"2016-04-23 12:06:50","numpy"
"2016-04-23 13:35:45","numpy"
"2016-04-23 15:07:30","numpy"
"2016-04-23 16:17:29","numpy"
"2016-04-23 17:04:06","numpy"
"2016-04-23 17:38:54","numpy"
"2016-04-23 17:45:20","numpy"
"2016-04-23 19:00:21","numpy"
"2016-04-23 20:07:03","numpy"
"2016-04-23 20:52:26","numpy"
"2016-04-23 21:10:58","numpy"
"2016-04-23 21:17:42","numpy"
"2016-04-23 22:22:06","numpy"
"2016-04-23 23:10:58","numpy"
"2016-04-24 04:37:42","numpy"
"2016-04-24 05:46:25","numpy"
"2016-04-24 14:43:33","numpy"
"2016-04-24 16:04:36","numpy"
"2016-04-24 17:54:46","numpy"
"2016-04-24 18:24:58","numpy"
"2016-04-24 18:35:36","numpy"
"2016-04-24 18:58:53","numpy"
"2016-04-24 19:40:36","numpy"
"2016-04-24 20:26:42","numpy"
"2016-04-24 21:15:23","numpy"
"2016-04-25 01:51:42","numpy"
"2016-04-25 02:14:10","numpy"
"2016-04-25 05:11:45","numpy"
"2016-04-25 09:12:29","numpy"
"2016-04-25 10:02:13","numpy"
"2016-04-25 11:40:09","numpy"
"2016-04-25 12:15:50","numpy"
"2016-04-25 12:24:37","numpy"
"2016-04-25 13:46:37","numpy"
"2016-04-25 14:22:44","numpy"
"2016-04-25 14:29:32","numpy"
"2016-04-25 15:19:50","numpy"
"2016-04-25 16:10:15","numpy"
"2016-04-25 17:12:28","numpy"
"2016-04-25 17:34:14","numpy"
"2016-04-25 17:47:46","numpy"
"2016-04-25 18:00:40","numpy"
"2016-04-25 18:18:49","numpy"
"2016-04-25 18:57:46","numpy"
"2016-04-25 19:38:31","numpy"
"2016-04-25 20:03:11","numpy"
"2016-04-25 20:43:11","numpy"
"2016-04-25 21:26:14","numpy"
"2016-04-26 00:57:01","numpy"
"2016-04-26 01:20:01","numpy"
"2016-04-26 01:20:35","numpy"
"2016-04-26 06:23:19","numpy"
"2016-04-26 07:53:40","numpy"
"2016-04-26 08:32:54","numpy"
"2016-04-26 08:42:43","numpy"
"2016-04-26 08:49:07","numpy"
"2016-04-26 11:18:44","numpy"
"2016-04-26 11:34:38","numpy"
"2016-04-26 12:17:51","numpy"
"2016-04-26 12:25:39","numpy"
"2016-04-26 13:09:19","numpy"
"2016-04-26 13:42:06","numpy"
"2016-04-26 13:42:18","numpy"
"2016-04-26 13:57:46","numpy"
"2016-04-26 14:36:01","numpy"
"2016-04-26 14:44:27","numpy"
"2016-04-26 14:44:53","numpy"
"2016-04-26 14:57:56","numpy"
"2016-04-26 15:20:58","numpy"
"2016-04-26 15:50:55","numpy"
"2016-04-26 16:37:30","numpy"
"2016-04-26 16:38:06","numpy"
"2016-04-26 16:51:28","numpy"
"2016-04-26 17:19:43","numpy"
"2016-04-26 18:20:32","numpy"
"2016-04-26 18:33:41","numpy"
"2016-04-26 19:20:55","numpy"
"2016-04-26 19:34:37","numpy"
"2016-04-26 20:08:26","numpy"
"2016-04-26 21:55:38","numpy"
"2016-04-26 23:55:14","numpy"
"2016-04-27 00:16:43","numpy"
"2016-04-27 00:19:03","numpy"
"2016-04-27 02:40:07","numpy"
"2016-04-27 02:55:30","numpy"
"2016-04-27 04:16:02","numpy"
"2016-04-27 05:51:43","numpy"
"2016-04-27 08:35:09","numpy"
"2016-04-27 09:05:48","numpy"
"2016-04-27 09:16:40","numpy"
"2016-04-27 09:39:40","numpy"
"2016-04-27 09:40:05","numpy"
"2016-04-27 12:30:01","numpy"
"2016-04-27 13:10:45","numpy"
"2016-04-27 13:22:33","numpy"
"2016-04-27 14:21:28","numpy"
"2016-04-27 14:35:46","numpy"
"2016-04-27 14:50:15","numpy"
"2016-04-27 15:08:03","numpy"
"2016-04-27 15:22:55","numpy"
"2016-04-27 15:24:24","numpy"
"2016-04-27 15:30:08","numpy"
"2016-04-27 15:54:33","numpy"
"2016-04-27 16:26:30","numpy"
"2016-04-27 16:36:54","numpy"
"2016-04-27 16:56:13","numpy"
"2016-04-27 16:57:34","numpy"
"2016-04-27 17:28:39","numpy"
"2016-04-27 17:52:01","numpy"
"2016-04-27 18:49:31","numpy"
"2016-04-27 19:00:25","numpy"
"2016-04-27 21:03:37","numpy"
"2016-04-27 21:08:13","numpy"
"2016-04-27 21:31:53","numpy"
"2016-04-27 22:40:54","numpy"
"2016-04-28 02:10:47","numpy"
"2016-04-28 02:17:16","numpy"
"2016-04-28 03:24:45","numpy"
"2016-04-28 04:31:41","numpy"
"2016-04-28 07:17:48","numpy"
"2016-04-28 08:35:02","numpy"
"2016-04-28 09:16:36","numpy"
"2016-04-28 09:37:34","numpy"
"2016-04-28 12:30:32","numpy"
"2016-04-28 12:55:12","numpy"
"2016-04-28 13:12:46","numpy"
"2016-04-28 13:59:19","numpy"
"2016-04-28 14:29:58","numpy"
"2016-04-28 14:39:21","numpy"
"2016-04-28 14:50:09","numpy"
"2016-04-28 15:51:32","numpy"
"2016-04-28 17:26:55","numpy"
"2016-04-28 18:34:52","numpy"
"2016-04-28 18:58:51","numpy"
"2016-04-28 20:06:53","numpy"
"2016-04-28 20:12:30","numpy"
"2016-04-28 20:16:12","numpy"
"2016-04-28 21:01:11","numpy"
"2016-04-28 21:31:59","numpy"
"2016-04-28 21:51:14","numpy"
"2016-04-28 21:52:54","numpy"
"2016-04-28 22:14:49","numpy"
"2016-04-29 00:05:39","numpy"
"2016-04-29 01:22:44","numpy"
"2016-04-29 03:32:28","numpy"
"2016-04-29 05:53:50","numpy"
"2016-04-29 06:09:36","numpy"
"2016-04-29 07:06:29","numpy"
"2016-04-29 08:26:29","numpy"
"2016-04-29 09:34:56","numpy"
"2016-04-29 10:07:24","numpy"
"2016-04-29 12:01:08","numpy"
"2016-04-29 12:25:45","numpy"
"2016-04-29 12:31:18","numpy"
"2016-04-29 12:41:09","numpy"
"2016-04-29 12:55:06","numpy"
"2016-04-29 13:22:31","numpy"
"2016-04-29 13:29:35","numpy"
"2016-04-29 13:59:32","numpy"
"2016-04-29 14:44:37","numpy"
"2016-04-29 14:55:46","numpy"
"2016-04-29 16:19:27","numpy"
"2016-04-29 16:41:50","numpy"
"2016-04-29 16:51:47","numpy"
"2016-04-29 17:17:30","numpy"
"2016-04-29 18:06:17","numpy"
"2016-04-29 20:19:44","numpy"
"2016-04-29 20:30:25","numpy"
"2016-04-30 00:33:09","numpy"
"2016-04-30 02:00:38","numpy"
"2016-04-30 02:20:14","numpy"
"2016-04-30 02:31:21","numpy"
"2016-04-30 04:44:34","numpy"
"2016-04-30 05:35:34","numpy"
"2016-04-30 08:02:14","numpy"
"2016-04-30 08:22:16","numpy"
"2016-04-30 08:22:45","numpy"
"2016-04-30 12:55:54","numpy"
"2016-04-30 14:08:18","numpy"
"2016-04-30 14:32:31","numpy"
"2016-04-30 15:29:12","numpy"
"2016-04-30 16:35:09","numpy"
"2016-04-30 16:42:34","numpy"
"2016-04-30 18:37:44","numpy"
"2016-04-30 19:10:13","numpy"
"2016-04-30 21:15:15","numpy"
"2016-04-30 22:13:34","numpy"
"2016-04-30 22:58:42","numpy"
"2016-04-30 23:42:21","numpy"
"2016-05-01 01:11:04","numpy"
"2016-05-01 01:23:03","numpy"
"2016-05-01 07:32:05","numpy"
"2016-05-01 08:59:18","numpy"
"2016-05-01 11:00:30","numpy"
"2016-05-01 11:37:30","numpy"
"2016-05-01 14:45:34","numpy"
"2016-05-01 15:27:29","numpy"
"2016-05-01 15:30:39","numpy"
"2016-05-01 16:22:45","numpy"
"2016-05-01 16:37:47","numpy"
"2016-05-01 16:50:55","numpy"
"2016-05-01 17:09:23","numpy"
"2016-05-01 17:48:04","numpy"
"2016-05-01 18:40:30","numpy"
"2016-05-01 18:45:42","numpy"
"2016-05-01 18:53:30","numpy"
"2016-05-01 19:15:55","numpy"
"2016-05-01 19:51:11","numpy"
"2016-05-01 19:59:54","numpy"
"2016-05-01 20:34:44","numpy"
"2016-05-01 20:49:50","numpy"
"2016-05-01 21:22:55","numpy"
"2016-05-01 21:55:02","numpy"
"2016-05-01 22:09:28","numpy"
"2016-05-01 22:49:23","numpy"
"2016-05-02 00:26:34","numpy"
"2016-05-02 00:32:21","numpy"
"2016-05-02 02:57:51","numpy"
"2016-05-02 06:43:42","numpy"
"2016-05-02 07:00:56","numpy"
"2016-05-02 07:26:59","numpy"
"2016-05-02 10:28:18","numpy"
"2016-05-02 10:38:23","numpy"
"2016-05-02 11:58:16","numpy"
"2016-05-02 11:58:58","numpy"
"2016-05-02 13:08:54","numpy"
"2016-05-02 14:07:05","numpy"
"2016-05-02 14:32:31","numpy"
"2016-05-02 14:41:40","numpy"
"2016-05-02 15:05:51","numpy"
"2016-05-02 17:59:37","numpy"
"2016-05-02 18:27:22","numpy"
"2016-05-02 18:41:35","numpy"
"2016-05-02 18:43:25","numpy"
"2016-05-02 22:50:29","numpy"
"2016-05-02 23:53:48","numpy"
"2016-05-03 00:47:29","numpy"
"2016-05-03 03:01:40","numpy"
"2016-05-03 03:50:37","numpy"
"2016-05-03 07:33:14","numpy"
"2016-05-03 07:38:58","numpy"
"2016-05-03 08:31:12","numpy"
"2016-05-03 08:48:59","numpy"
"2016-05-03 08:57:03","numpy"
"2016-05-03 09:10:42","numpy"
"2016-05-03 10:12:36","numpy"
"2016-05-03 12:53:59","numpy"
"2016-05-03 13:24:43","numpy"
"2016-05-03 14:08:36","numpy"
"2016-05-03 14:25:15","numpy"
"2016-05-03 14:27:26","numpy"
"2016-05-03 14:39:26","numpy"
"2016-05-03 14:57:43","numpy"
"2016-05-03 15:28:54","numpy"
"2016-05-03 17:40:55","numpy"
"2016-05-03 17:53:36","numpy"
"2016-05-03 18:55:06","numpy"
"2016-05-03 19:22:27","numpy"
"2016-05-03 19:47:41","numpy"
"2016-05-03 20:17:52","numpy"
"2016-05-03 21:00:27","numpy"
"2016-05-03 21:22:34","numpy"
"2016-05-03 22:08:14","numpy"
"2016-05-03 22:12:23","numpy"
"2016-05-03 22:36:43","numpy"
"2016-05-03 23:07:53","numpy"
"2016-05-04 00:10:28","numpy"
"2016-05-04 00:43:31","numpy"
"2016-05-04 05:00:31","numpy"
"2016-05-04 05:11:59","numpy"
"2016-05-04 05:12:39","numpy"
"2016-05-04 05:19:42","numpy"
"2016-05-04 08:54:28","numpy"
"2016-05-04 11:40:08","numpy"
"2016-05-04 12:05:13","numpy"
"2016-05-04 12:14:22","numpy"
"2016-05-04 13:20:24","numpy"
"2016-05-04 13:56:15","numpy"
"2016-05-04 14:01:15","numpy"
"2016-05-04 14:13:20","numpy"
"2016-05-04 14:24:56","numpy"
"2016-05-04 14:56:01","numpy"
"2016-05-04 18:14:53","numpy"
"2016-05-04 20:01:05","numpy"
"2016-05-04 20:39:02","numpy"
"2016-05-04 21:08:58","numpy"
"2016-05-04 21:20:35","numpy"
"2016-05-04 21:21:33","numpy"
"2016-05-04 21:22:06","numpy"
"2016-05-04 21:50:17","numpy"
"2016-05-04 21:59:31","numpy"
"2016-05-04 22:27:37","numpy"
"2016-05-04 22:29:00","numpy"
"2016-05-04 22:34:14","numpy"
"2016-05-04 23:35:16","numpy"
"2016-05-04 23:42:18","numpy"
"2016-05-05 00:47:54","numpy"
"2016-05-05 02:29:30","numpy"
"2016-05-05 02:35:52","numpy"
"2016-05-05 03:44:44","numpy"
"2016-05-05 05:06:11","numpy"
"2016-05-05 07:18:41","numpy"
"2016-05-05 09:11:31","numpy"
"2016-05-05 09:22:18","numpy"
"2016-05-05 10:32:12","numpy"
"2016-05-05 11:02:21","numpy"
"2016-05-05 11:52:02","numpy"
"2016-05-05 13:25:06","numpy"
"2016-05-05 15:01:53","numpy"
"2016-05-05 16:56:38","numpy"
"2016-05-05 17:13:23","numpy"
"2016-05-05 17:14:29","numpy"
"2016-05-05 18:13:40","numpy"
"2016-05-05 18:40:55","numpy"
"2016-05-05 18:45:41","numpy"
"2016-05-05 21:43:11","numpy"
"2016-05-05 21:51:24","numpy"
"2016-05-05 22:00:27","numpy"
"2016-05-06 00:54:28","numpy"
"2016-05-06 01:09:53","numpy"
"2016-05-06 02:30:15","numpy"
"2016-05-06 02:39:24","numpy"
"2016-05-06 03:46:12","numpy"
"2016-05-06 05:27:40","numpy"
"2016-05-06 05:41:04","numpy"
"2016-05-06 06:48:12","numpy"
"2016-05-06 08:21:21","numpy"
"2016-05-06 09:34:17","numpy"
"2016-05-06 10:34:36","numpy"
"2016-05-06 11:56:51","numpy"
"2016-05-06 13:42:54","numpy"
"2016-05-06 14:06:16","numpy"
"2016-05-06 16:18:59","numpy"
"2016-05-06 16:49:00","numpy"
"2016-05-06 17:17:51","numpy"
"2016-05-06 18:30:59","numpy"
"2016-05-06 19:01:18","numpy"
"2016-05-06 20:42:05","numpy"
"2016-05-06 20:56:58","numpy"
"2016-05-06 20:59:24","numpy"
"2016-05-06 22:07:09","numpy"
"2016-05-06 22:38:20","numpy"
"2016-05-06 22:59:29","numpy"
"2016-05-07 00:41:25","numpy"
"2016-05-07 02:28:29","numpy"
"2016-05-07 02:57:19","numpy"
"2016-05-07 04:05:14","numpy"
"2016-05-07 06:11:02","numpy"
"2016-05-07 07:15:30","numpy"
"2016-05-07 09:37:31","numpy"
"2016-05-07 14:53:28","numpy"
"2016-05-07 16:00:53","numpy"
"2016-05-07 17:18:34","numpy"
"2016-05-07 17:54:27","numpy"
"2016-05-07 18:03:26","numpy"
"2016-05-07 18:27:28","numpy"
"2016-05-07 19:10:59","numpy"
"2016-05-07 20:29:53","numpy"
"2016-05-07 20:38:29","numpy"
"2016-05-07 20:53:48","numpy"
"2016-05-07 21:52:42","numpy"
"2016-05-08 03:24:50","numpy"
"2016-05-08 03:54:31","numpy"
"2016-05-08 07:09:13","numpy"
"2016-05-08 10:23:21","numpy"
"2016-05-08 12:02:42","numpy"
"2016-05-08 12:38:18","numpy"
"2016-05-08 13:16:58","numpy"
"2016-05-08 14:38:37","numpy"
"2016-05-08 14:48:58","numpy"
"2016-05-08 15:30:25","numpy"
"2016-05-08 17:14:37","numpy"
"2016-05-08 17:18:49","numpy"
"2016-05-08 18:57:30","numpy"
"2016-05-08 19:33:13","numpy"
"2016-05-09 05:36:06","numpy"
"2016-05-09 07:05:11","numpy"
"2016-05-09 09:00:47","numpy"
"2016-05-09 09:12:43","numpy"
