creationdate,tagname
"2016-06-10 13:48:09","scikit-learn"
"2016-06-10 15:00:16","scikit-learn"
"2016-06-10 15:15:05","scikit-learn"
"2016-06-10 16:18:26","scikit-learn"
"2016-06-10 16:21:20","scikit-learn"
"2016-06-10 17:49:00","scikit-learn"
"2016-06-10 18:44:28","scikit-learn"
"2016-06-10 21:07:43","scikit-learn"
"2016-06-11 19:33:25","scikit-learn"
"2016-06-12 01:09:29","scikit-learn"
"2016-06-12 09:44:43","scikit-learn"
"2016-06-12 15:19:40","scikit-learn"
"2016-06-12 17:32:49","scikit-learn"
"2016-06-12 20:33:09","scikit-learn"
"2016-06-12 23:34:48","scikit-learn"
"2016-06-13 04:55:19","scikit-learn"
"2016-06-13 05:28:03","scikit-learn"
"2016-06-13 08:34:45","scikit-learn"
"2016-06-13 09:21:44","scikit-learn"
"2016-06-13 10:15:52","scikit-learn"
"2016-06-13 13:15:51","scikit-learn"
"2016-06-13 13:40:54","scikit-learn"
"2016-06-13 19:31:10","scikit-learn"
"2016-06-13 19:51:38","scikit-learn"
"2016-06-14 04:18:09","scikit-learn"
"2016-06-14 05:16:07","scikit-learn"
"2016-06-14 09:19:27","scikit-learn"
"2016-06-14 13:13:23","scikit-learn"
"2016-06-14 14:31:18","scikit-learn"
"2016-06-14 15:11:34","scikit-learn"
"2016-06-14 17:35:28","scikit-learn"
"2016-06-15 09:11:23","scikit-learn"
"2016-06-15 10:16:59","scikit-learn"
"2016-06-15 11:57:00","scikit-learn"
"2016-06-15 13:12:55","scikit-learn"
"2016-06-15 17:38:12","scikit-learn"
"2016-06-15 18:11:00","scikit-learn"
"2016-06-16 01:17:44","scikit-learn"
"2016-06-16 02:56:28","scikit-learn"
"2016-06-16 08:26:01","scikit-learn"
"2016-06-16 09:46:11","scikit-learn"
"2016-06-16 12:05:25","scikit-learn"
"2016-06-16 12:33:40","scikit-learn"
"2016-06-16 17:33:16","scikit-learn"
"2016-06-16 18:06:00","scikit-learn"
"2016-06-17 03:17:54","scikit-learn"
"2016-06-17 04:13:05","scikit-learn"
"2016-06-17 08:05:58","scikit-learn"
"2016-06-17 09:10:19","scikit-learn"
"2016-06-17 10:23:45","scikit-learn"
"2016-06-17 10:27:05","scikit-learn"
"2016-06-17 11:41:52","scikit-learn"
"2016-06-17 13:49:07","scikit-learn"
"2016-06-17 17:01:08","scikit-learn"
"2016-06-17 21:07:36","scikit-learn"
"2016-06-17 21:54:58","scikit-learn"
"2016-06-17 22:13:33","scikit-learn"
"2016-06-18 00:27:04","scikit-learn"
"2016-06-18 06:14:21","scikit-learn"
"2016-06-18 17:26:28","scikit-learn"
"2016-06-18 18:33:37","scikit-learn"
"2016-06-18 19:36:48","scikit-learn"
"2016-06-19 00:05:04","scikit-learn"
"2016-06-19 11:59:05","scikit-learn"
"2016-06-19 13:12:47","scikit-learn"
"2016-06-19 13:31:22","scikit-learn"
"2016-06-20 05:17:59","scikit-learn"
"2016-06-20 13:40:10","scikit-learn"
"2016-06-20 14:05:35","scikit-learn"
"2016-06-20 14:28:55","scikit-learn"
"2016-06-20 17:31:38","scikit-learn"
"2016-06-20 21:06:37","scikit-learn"
"2016-06-21 06:48:29","scikit-learn"
"2016-06-21 08:21:58","scikit-learn"
"2016-06-21 10:19:20","scikit-learn"
"2016-06-21 11:38:31","scikit-learn"
"2016-06-21 19:36:53","scikit-learn"
"2016-06-21 20:21:34","scikit-learn"
"2016-06-21 21:25:20","scikit-learn"
"2016-06-22 06:35:56","scikit-learn"
"2016-06-22 07:23:04","scikit-learn"
"2016-06-22 08:59:44","scikit-learn"
"2016-06-22 09:40:08","scikit-learn"
"2016-06-22 09:53:56","scikit-learn"
"2016-06-22 09:55:48","scikit-learn"
"2016-06-22 00:27:11","scikit-learn"
"2016-06-22 11:58:58","scikit-learn"
"2016-06-22 13:43:23","scikit-learn"
"2016-06-22 17:58:49","scikit-learn"
"2016-06-22 19:20:15","scikit-learn"
"2016-06-23 05:28:53","scikit-learn"
"2016-06-23 06:57:01","scikit-learn"
"2016-06-23 07:29:48","scikit-learn"
"2016-06-23 18:07:00","scikit-learn"
"2016-06-24 08:54:39","scikit-learn"
"2016-06-24 10:39:57","scikit-learn"
"2016-06-24 13:33:18","scikit-learn"
"2016-06-24 13:57:17","scikit-learn"
"2016-06-24 14:28:45","scikit-learn"
"2016-06-24 14:42:29","scikit-learn"
"2016-06-24 14:53:03","scikit-learn"
"2016-06-24 20:51:18","scikit-learn"
"2016-06-25 00:11:17","scikit-learn"
"2016-06-25 09:12:33","scikit-learn"
"2016-06-25 09:13:33","scikit-learn"
"2016-06-25 13:55:31","scikit-learn"
"2016-06-25 14:44:59","scikit-learn"
"2016-06-26 02:26:34","scikit-learn"
"2016-06-26 18:56:20","scikit-learn"
"2016-06-27 04:07:53","scikit-learn"
"2016-06-27 04:45:30","scikit-learn"
"2016-06-27 11:05:14","scikit-learn"
"2016-06-27 11:15:16","scikit-learn"
"2016-06-27 16:01:31","scikit-learn"
"2016-06-27 16:19:38","scikit-learn"
"2016-06-27 17:43:25","scikit-learn"
"2016-06-27 18:54:40","scikit-learn"
"2016-06-27 20:09:14","scikit-learn"
"2016-06-27 23:13:36","scikit-learn"
"2016-06-28 08:36:02","scikit-learn"
"2016-06-28 13:09:49","scikit-learn"
"2016-06-28 17:36:05","scikit-learn"
"2016-06-28 18:27:43","scikit-learn"
"2016-06-28 19:25:14","scikit-learn"
"2016-06-28 21:39:44","scikit-learn"
"2016-06-28 23:09:40","scikit-learn"
"2016-06-29 01:29:10","scikit-learn"
"2016-06-29 02:59:22","scikit-learn"
"2016-06-29 05:07:56","scikit-learn"
"2016-06-29 08:05:44","scikit-learn"
"2016-06-29 11:14:02","scikit-learn"
"2016-06-29 11:32:01","scikit-learn"
"2016-06-29 11:39:15","scikit-learn"
"2016-06-29 12:35:47","scikit-learn"
"2016-06-29 12:52:03","scikit-learn"
"2016-06-29 13:44:03","scikit-learn"
"2016-06-27 07:28:14","scikit-learn"
"2016-06-29 19:47:46","scikit-learn"
"2016-06-30 01:40:41","scikit-learn"
"2016-06-30 02:09:18","scikit-learn"
"2016-06-30 04:40:41","scikit-learn"
"2016-06-30 06:23:25","scikit-learn"
"2016-06-30 07:04:35","scikit-learn"
"2016-06-30 15:46:39","scikit-learn"
"2016-07-01 04:32:39","scikit-learn"
"2016-07-01 06:00:55","scikit-learn"
"2016-07-01 08:52:01","scikit-learn"
"2016-07-01 11:13:48","scikit-learn"
"2016-07-01 16:42:19","scikit-learn"
"2016-07-01 18:11:21","scikit-learn"
"2016-07-01 23:30:52","scikit-learn"
"2016-07-02 09:25:39","scikit-learn"
"2016-07-02 09:31:56","scikit-learn"
"2016-07-02 11:08:47","scikit-learn"
"2016-07-02 23:18:57","scikit-learn"
"2016-07-03 10:04:37","scikit-learn"
"2016-07-04 00:49:05","scikit-learn"
"2016-07-04 03:13:34","scikit-learn"
"2016-07-04 08:08:35","scikit-learn"
"2016-07-04 09:25:13","scikit-learn"
"2016-07-04 09:42:42","scikit-learn"
"2016-07-04 10:28:01","scikit-learn"
"2016-07-04 12:40:25","scikit-learn"
"2016-07-04 14:59:36","scikit-learn"
"2016-07-04 15:38:02","scikit-learn"
"2016-07-04 16:22:39","scikit-learn"
"2016-07-04 17:17:30","scikit-learn"
"2016-07-04 18:29:02","scikit-learn"
"2016-07-04 20:37:29","scikit-learn"
"2016-07-04 21:54:11","scikit-learn"
"2016-07-05 05:29:06","scikit-learn"
"2016-07-05 06:59:43","scikit-learn"
"2016-07-05 09:15:50","scikit-learn"
"2016-07-05 12:52:14","scikit-learn"
"2016-07-05 13:24:29","scikit-learn"
"2016-07-05 16:40:29","scikit-learn"
"2016-07-05 21:00:30","scikit-learn"
"2016-07-06 07:56:45","scikit-learn"
"2016-07-06 12:04:02","scikit-learn"
"2016-07-06 14:01:21","scikit-learn"
"2016-07-06 15:40:30","scikit-learn"
"2016-07-06 16:11:36","scikit-learn"
"2016-07-06 16:40:51","scikit-learn"
"2016-07-07 01:23:47","scikit-learn"
"2016-07-07 03:10:19","scikit-learn"
"2016-07-07 04:10:27","scikit-learn"
"2016-07-07 09:41:41","scikit-learn"
"2016-07-07 16:26:26","scikit-learn"
"2016-07-07 18:35:44","scikit-learn"
"2016-07-07 22:36:30","scikit-learn"
"2016-07-08 05:24:46","scikit-learn"
"2016-07-08 10:03:51","scikit-learn"
"2016-07-08 12:57:18","scikit-learn"
"2016-07-08 17:09:48","scikit-learn"
"2016-07-08 18:22:29","scikit-learn"
"2016-07-08 21:18:36","scikit-learn"
"2016-07-08 21:19:17","scikit-learn"
"2016-07-08 22:08:12","scikit-learn"
"2016-07-09 00:13:33","scikit-learn"
"2016-07-09 03:17:28","scikit-learn"
"2016-07-09 08:57:50","scikit-learn"
"2016-07-10 10:55:06","scikit-learn"
"2016-07-11 01:13:28","scikit-learn"
"2016-07-11 01:26:35","scikit-learn"
"2016-07-11 04:05:44","scikit-learn"
"2016-07-11 09:46:39","scikit-learn"
"2016-07-11 10:42:56","scikit-learn"
"2016-07-11 18:12:07","scikit-learn"
"2016-07-12 03:48:26","scikit-learn"
"2016-07-12 05:49:08","scikit-learn"
"2016-07-12 09:15:22","scikit-learn"
"2016-07-12 09:35:25","scikit-learn"
"2016-07-12 09:39:58","scikit-learn"
"2016-07-12 11:52:46","scikit-learn"
"2016-07-12 15:37:14","scikit-learn"
"2016-07-12 20:57:54","scikit-learn"
"2016-07-12 21:02:23","scikit-learn"
"2016-07-13 00:04:01","scikit-learn"
"2016-07-13 00:59:36","scikit-learn"
"2016-07-13 04:01:57","scikit-learn"
"2016-07-13 05:55:00","scikit-learn"
"2016-07-13 09:06:39","scikit-learn"
"2016-07-13 12:29:40","scikit-learn"
"2016-07-13 14:54:33","scikit-learn"
"2016-07-13 16:06:18","scikit-learn"
"2016-07-13 16:44:31","scikit-learn"
"2016-07-13 19:19:29","scikit-learn"
"2016-07-13 22:54:32","scikit-learn"
"2016-07-14 04:11:16","scikit-learn"
"2016-07-14 08:55:52","scikit-learn"
"2016-07-14 10:48:16","scikit-learn"
"2016-07-14 12:49:58","scikit-learn"
"2016-07-14 13:04:52","scikit-learn"
"2016-07-14 17:32:05","scikit-learn"
"2016-07-14 18:30:23","scikit-learn"
"2016-07-14 19:45:01","scikit-learn"
"2016-07-15 01:47:05","scikit-learn"
"2016-07-15 03:07:28","scikit-learn"
"2016-07-15 12:46:32","scikit-learn"
"2016-07-15 14:30:21","scikit-learn"
"2016-07-15 18:57:05","scikit-learn"
"2016-07-15 19:40:19","scikit-learn"
"2016-07-15 23:35:22","scikit-learn"
"2016-07-16 13:45:54","scikit-learn"
"2016-07-16 15:18:19","scikit-learn"
"2016-07-16 16:13:44","scikit-learn"
"2016-07-16 17:08:07","scikit-learn"
"2016-07-16 17:28:17","scikit-learn"
"2016-07-16 20:30:51","scikit-learn"
"2016-07-17 09:41:54","scikit-learn"
"2016-07-17 11:47:07","scikit-learn"
"2016-07-17 00:05:50","scikit-learn"
"2016-07-17 15:36:56","scikit-learn"
"2016-07-17 19:52:36","scikit-learn"
"2016-07-17 21:15:01","scikit-learn"
"2016-07-18 00:58:36","scikit-learn"
"2016-07-18 01:04:29","scikit-learn"
"2016-07-18 06:35:05","scikit-learn"
"2016-07-18 06:36:48","scikit-learn"
"2016-07-18 07:22:01","scikit-learn"
"2016-07-18 07:34:45","scikit-learn"
"2016-07-18 09:05:44","scikit-learn"
"2016-07-18 13:22:04","scikit-learn"
"2016-07-18 20:38:23","scikit-learn"
"2016-07-19 06:59:13","scikit-learn"
"2016-07-19 10:48:27","scikit-learn"
"2016-07-19 17:30:48","scikit-learn"
"2016-07-19 18:56:30","scikit-learn"
"2016-07-19 23:29:22","scikit-learn"
"2016-07-20 04:19:22","scikit-learn"
"2016-07-20 06:10:59","scikit-learn"
"2016-07-20 06:25:24","scikit-learn"
"2016-07-20 08:43:40","scikit-learn"
"2016-07-20 09:55:51","scikit-learn"
"2016-07-20 13:36:40","scikit-learn"
"2016-07-20 18:25:24","scikit-learn"
"2016-07-20 20:28:56","scikit-learn"
"2016-07-21 05:23:27","scikit-learn"
"2016-07-21 14:03:33","scikit-learn"
"2016-07-21 15:29:15","scikit-learn"
"2016-07-21 15:50:25","scikit-learn"
"2016-07-21 18:49:30","scikit-learn"
"2016-07-21 20:58:26","scikit-learn"
"2016-07-21 21:28:58","scikit-learn"
"2016-07-21 22:53:25","scikit-learn"
"2016-07-22 06:35:10","scikit-learn"
"2016-07-22 08:55:26","scikit-learn"
"2016-07-22 13:56:47","scikit-learn"
"2016-07-22 17:08:22","scikit-learn"
"2016-07-22 19:07:15","scikit-learn"
"2016-07-22 19:13:28","scikit-learn"
"2016-07-22 20:48:03","scikit-learn"
"2016-07-22 21:05:42","scikit-learn"
"2016-07-22 21:25:40","scikit-learn"
"2016-07-23 05:07:37","scikit-learn"
"2016-07-23 05:45:55","scikit-learn"
"2016-07-23 07:46:36","scikit-learn"
"2016-07-23 08:30:06","scikit-learn"
"2016-07-23 12:10:10","scikit-learn"
"2016-07-23 13:41:45","scikit-learn"
"2016-07-23 15:00:52","scikit-learn"
"2016-07-23 17:09:40","scikit-learn"
"2016-07-23 19:15:46","scikit-learn"
"2016-07-23 19:23:21","scikit-learn"
"2016-07-24 12:04:57","scikit-learn"
"2016-07-24 14:15:50","scikit-learn"
"2016-07-24 16:10:41","scikit-learn"
"2016-07-24 18:57:44","scikit-learn"
"2016-07-25 08:15:46","scikit-learn"
"2016-07-25 15:26:38","scikit-learn"
"2016-07-25 17:41:46","scikit-learn"
"2016-07-25 17:59:34","scikit-learn"
"2016-07-26 07:59:20","scikit-learn"
"2016-07-26 08:33:49","scikit-learn"
"2016-07-26 13:38:13","scikit-learn"
"2016-07-26 14:56:31","scikit-learn"
"2016-07-26 15:54:24","scikit-learn"
"2016-07-26 15:59:51","scikit-learn"
"2016-07-26 21:35:55","scikit-learn"
"2016-07-26 22:43:34","scikit-learn"
"2016-07-27 07:00:48","scikit-learn"
"2016-07-27 07:02:30","scikit-learn"
"2016-07-27 10:31:41","scikit-learn"
"2016-07-27 10:53:57","scikit-learn"
"2016-07-27 13:43:47","scikit-learn"
"2016-07-27 13:44:32","scikit-learn"
"2016-07-27 13:58:16","scikit-learn"
"2016-07-27 17:44:49","scikit-learn"
"2016-07-27 18:21:42","scikit-learn"
"2016-07-27 18:54:52","scikit-learn"
"2016-07-27 19:30:20","scikit-learn"
"2016-07-27 19:39:32","scikit-learn"
"2016-07-27 22:00:11","scikit-learn"
"2016-07-27 22:33:18","scikit-learn"
"2016-07-28 11:29:35","scikit-learn"
"2016-07-28 15:00:09","scikit-learn"
"2016-07-28 15:02:13","scikit-learn"
"2016-07-28 15:32:37","scikit-learn"
"2016-07-28 15:49:02","scikit-learn"
"2016-07-28 15:57:15","scikit-learn"
"2016-07-28 16:32:33","scikit-learn"
"2016-07-28 19:05:36","scikit-learn"
"2016-07-28 20:22:22","scikit-learn"
"2016-07-28 22:09:19","scikit-learn"
"2016-07-29 06:28:47","scikit-learn"
"2016-07-29 10:59:07","scikit-learn"
"2016-07-29 18:30:31","scikit-learn"
"2016-07-29 21:00:38","scikit-learn"
"2016-07-29 21:20:04","scikit-learn"
"2016-07-29 21:32:30","scikit-learn"
"2016-07-30 02:47:22","scikit-learn"
"2016-07-30 03:23:52","scikit-learn"
"2016-07-30 05:32:19","scikit-learn"
"2016-07-30 07:58:15","scikit-learn"
"2016-07-30 09:48:54","scikit-learn"
"2016-07-30 10:17:35","scikit-learn"
"2016-07-30 14:07:23","scikit-learn"
"2016-07-30 16:33:14","scikit-learn"
"2016-07-30 17:04:36","scikit-learn"
"2016-07-30 18:52:09","scikit-learn"
"2016-07-30 22:51:37","scikit-learn"
"2016-07-31 04:53:59","scikit-learn"
"2016-07-31 06:21:47","scikit-learn"
"2016-07-31 14:54:53","scikit-learn"
"2016-07-31 19:18:42","scikit-learn"
"2016-07-31 20:53:12","scikit-learn"
"2016-08-01 06:46:27","scikit-learn"
"2016-08-01 09:57:22","scikit-learn"
"2016-08-01 11:42:51","scikit-learn"
"2016-08-01 17:15:57","scikit-learn"
"2016-08-01 23:08:11","scikit-learn"
"2016-08-01 23:43:15","scikit-learn"
"2016-08-02 04:45:40","scikit-learn"
"2016-08-02 08:19:13","scikit-learn"
"2016-08-02 12:20:55","scikit-learn"
"2016-08-02 14:24:39","scikit-learn"
"2016-08-02 15:25:32","scikit-learn"
"2016-08-02 19:19:28","scikit-learn"
"2016-08-02 19:21:05","scikit-learn"
"2016-08-02 23:28:00","scikit-learn"
"2016-08-03 02:07:21","scikit-learn"
"2016-08-03 05:46:18","scikit-learn"
"2016-08-03 11:42:36","scikit-learn"
"2016-08-03 11:47:08","scikit-learn"
"2016-08-03 12:36:21","scikit-learn"
"2016-08-03 16:41:21","scikit-learn"
"2016-08-03 18:42:47","scikit-learn"
"2016-08-04 05:12:20","scikit-learn"
"2016-08-04 06:48:36","scikit-learn"
"2016-08-04 07:49:37","scikit-learn"
"2016-08-04 10:23:31","scikit-learn"
"2016-08-04 12:34:32","scikit-learn"
"2016-08-04 12:59:34","scikit-learn"
"2016-08-04 13:55:07","scikit-learn"
"2016-08-04 14:26:32","scikit-learn"
"2016-08-04 15:25:26","scikit-learn"
"2016-08-04 15:50:28","scikit-learn"
"2016-08-05 00:13:41","scikit-learn"
"2016-08-05 02:43:43","scikit-learn"
"2016-08-05 05:17:07","scikit-learn"
"2016-08-05 05:56:33","scikit-learn"
"2016-08-05 10:59:24","scikit-learn"
"2016-08-05 12:32:09","scikit-learn"
"2016-08-05 12:38:05","scikit-learn"
"2016-08-05 15:37:24","scikit-learn"
"2016-08-05 18:11:36","scikit-learn"
"2016-08-05 18:43:11","scikit-learn"
"2016-08-05 19:55:29","scikit-learn"
"2016-08-05 23:50:51","scikit-learn"
"2016-08-06 09:09:57","scikit-learn"
"2016-08-06 19:34:56","scikit-learn"
"2016-08-06 21:21:34","scikit-learn"
"2016-08-07 05:09:26","scikit-learn"
"2016-08-07 06:18:38","scikit-learn"
"2016-08-07 16:07:38","scikit-learn"
"2016-08-07 19:49:21","scikit-learn"
"2016-08-08 00:48:10","scikit-learn"
"2016-08-08 12:22:51","scikit-learn"
"2016-08-08 16:10:53","scikit-learn"
"2016-08-08 22:04:38","scikit-learn"
"2016-08-09 02:47:56","scikit-learn"
"2016-08-09 12:32:52","scikit-learn"
"2016-08-09 13:20:19","scikit-learn"
"2016-08-09 17:44:43","scikit-learn"
"2016-08-10 00:25:59","scikit-learn"
"2016-08-10 03:27:31","scikit-learn"
"2016-08-10 06:02:42","scikit-learn"
"2016-08-10 06:23:27","scikit-learn"
"2016-08-10 06:56:47","scikit-learn"
"2016-08-10 07:21:55","scikit-learn"
"2016-08-10 09:13:18","scikit-learn"
"2016-08-10 10:33:03","scikit-learn"
"2016-08-11 08:51:17","scikit-learn"
"2016-08-11 10:09:17","scikit-learn"
"2016-08-11 11:03:55","scikit-learn"
"2016-08-11 14:56:07","scikit-learn"
"2016-08-11 15:10:23","scikit-learn"
"2016-08-11 15:15:40","scikit-learn"
"2016-08-11 15:26:41","scikit-learn"
"2016-08-11 19:54:27","scikit-learn"
"2016-08-11 20:46:10","scikit-learn"
"2016-08-11 21:05:52","scikit-learn"
"2016-08-11 22:09:15","scikit-learn"
"2016-08-11 22:45:17","scikit-learn"
"2016-08-12 03:06:32","scikit-learn"
"2016-08-12 09:25:49","scikit-learn"
"2016-08-12 10:29:17","scikit-learn"
"2016-08-12 15:33:40","scikit-learn"
"2016-08-12 18:54:06","scikit-learn"
"2016-08-13 08:55:34","scikit-learn"
"2016-08-13 10:10:13","scikit-learn"
"2016-08-13 14:04:01","scikit-learn"
"2016-08-13 15:27:32","scikit-learn"
"2016-08-13 21:03:40","scikit-learn"
"2016-08-14 05:33:58","scikit-learn"
"2016-08-14 13:02:42","scikit-learn"
"2016-08-14 15:49:11","scikit-learn"
"2016-08-15 05:18:00","scikit-learn"
"2016-08-15 14:35:27","scikit-learn"
"2016-08-15 15:34:10","scikit-learn"
"2016-08-15 16:23:07","scikit-learn"
"2016-08-15 18:45:53","scikit-learn"
"2016-08-16 00:48:27","scikit-learn"
"2016-08-16 06:47:09","scikit-learn"
"2016-08-16 13:46:59","scikit-learn"
"2016-08-16 14:30:11","scikit-learn"
"2016-08-16 15:28:10","scikit-learn"
"2016-08-16 16:57:42","scikit-learn"
"2016-08-16 18:56:28","scikit-learn"
"2016-08-16 20:09:17","scikit-learn"
"2016-08-16 20:34:45","scikit-learn"
"2016-08-16 20:39:15","scikit-learn"
"2016-08-17 02:58:17","scikit-learn"
"2016-08-17 06:13:43","scikit-learn"
"2016-08-17 06:35:20","scikit-learn"
"2016-08-17 06:49:29","scikit-learn"
"2016-08-17 07:12:26","scikit-learn"
"2016-08-17 08:36:11","scikit-learn"
"2016-08-17 09:22:08","scikit-learn"
"2016-08-17 13:09:24","scikit-learn"
"2016-08-17 15:45:04","scikit-learn"
"2016-08-17 16:34:03","scikit-learn"
"2016-08-17 16:49:15","scikit-learn"
"2016-08-17 21:06:09","scikit-learn"
"2016-08-17 21:34:42","scikit-learn"
"2016-08-17 22:14:23","scikit-learn"
"2016-08-17 22:46:39","scikit-learn"
"2016-08-18 01:35:06","scikit-learn"
"2016-08-18 06:58:19","scikit-learn"
"2016-08-18 07:49:14","scikit-learn"
"2016-08-18 12:21:22","scikit-learn"
"2016-08-18 14:57:44","scikit-learn"
"2016-08-18 16:30:01","scikit-learn"
"2016-08-18 22:21:33","scikit-learn"
"2016-08-18 22:50:52","scikit-learn"
"2016-08-19 07:56:40","scikit-learn"
"2016-08-19 14:32:24","scikit-learn"
"2016-08-19 15:57:49","scikit-learn"
"2016-08-19 17:26:16","scikit-learn"
"2016-08-19 22:12:50","scikit-learn"
"2016-08-19 22:17:59","scikit-learn"
"2016-08-20 09:41:29","scikit-learn"
"2016-08-20 23:57:14","scikit-learn"
"2016-08-21 00:02:06","scikit-learn"
"2016-08-21 03:27:29","scikit-learn"
"2016-08-21 05:29:27","scikit-learn"
"2016-08-21 13:23:56","scikit-learn"
"2016-08-21 16:48:43","scikit-learn"
"2016-08-22 00:56:32","scikit-learn"
"2016-08-22 03:36:00","scikit-learn"
"2016-08-22 03:58:11","scikit-learn"
"2016-08-22 04:53:24","scikit-learn"
"2016-08-22 05:42:11","scikit-learn"
"2016-08-22 05:46:35","scikit-learn"
"2016-08-22 12:03:10","scikit-learn"
"2016-08-22 13:03:15","scikit-learn"
"2016-08-22 15:22:41","scikit-learn"
"2016-08-22 15:31:10","scikit-learn"
"2016-08-22 18:13:15","scikit-learn"
"2016-08-22 22:23:00","scikit-learn"
"2016-08-22 22:25:55","scikit-learn"
"2016-08-23 04:30:57","scikit-learn"
"2016-08-23 06:55:38","scikit-learn"
"2016-08-23 07:38:07","scikit-learn"
"2016-08-23 11:56:19","scikit-learn"
"2016-08-23 13:55:31","scikit-learn"
"2016-08-23 15:50:41","scikit-learn"
"2016-08-23 20:00:40","scikit-learn"
"2016-08-24 04:31:17","scikit-learn"
"2016-08-24 04:43:11","scikit-learn"
"2016-08-24 05:18:12","scikit-learn"
"2016-08-24 05:55:07","scikit-learn"
"2016-08-24 06:39:54","scikit-learn"
"2016-08-24 08:03:11","scikit-learn"
"2016-08-24 10:29:04","scikit-learn"
"2016-08-24 10:36:31","scikit-learn"
"2016-08-24 10:42:57","scikit-learn"
"2016-08-24 14:15:03","scikit-learn"
"2016-08-24 18:12:28","scikit-learn"
"2016-08-24 18:36:34","scikit-learn"
"2016-08-24 19:18:23","scikit-learn"
"2016-08-24 19:33:07","scikit-learn"
"2016-08-24 22:28:05","scikit-learn"
"2016-08-25 04:45:02","scikit-learn"
"2016-08-25 13:14:36","scikit-learn"
"2016-08-25 22:47:13","scikit-learn"
"2016-08-26 03:48:43","scikit-learn"
"2016-08-26 05:48:13","scikit-learn"
"2016-08-26 08:31:58","scikit-learn"
"2016-08-26 09:46:52","scikit-learn"
"2016-08-26 10:48:24","scikit-learn"
"2016-08-26 13:00:25","scikit-learn"
"2016-08-26 13:17:09","scikit-learn"
"2016-08-26 13:31:58","scikit-learn"
"2016-08-26 19:05:43","scikit-learn"
"2016-08-26 20:10:37","scikit-learn"
"2016-08-27 18:55:29","scikit-learn"
"2016-08-27 18:56:39","scikit-learn"
"2016-08-28 00:47:20","scikit-learn"
"2016-08-28 02:21:18","scikit-learn"
"2016-08-28 03:58:18","scikit-learn"
"2016-08-28 06:45:56","scikit-learn"
"2016-08-28 15:02:44","scikit-learn"
"2016-08-28 20:19:25","scikit-learn"
"2016-08-28 20:47:24","scikit-learn"
"2016-08-29 07:00:34","scikit-learn"
"2016-08-29 09:57:44","scikit-learn"
"2016-08-29 11:05:28","scikit-learn"
"2016-08-29 11:35:11","scikit-learn"
"2016-08-29 11:38:01","scikit-learn"
"2016-08-29 14:27:12","scikit-learn"
"2016-08-29 15:24:39","scikit-learn"
"2016-08-29 15:40:16","scikit-learn"
"2016-08-29 16:55:14","scikit-learn"
"2016-08-29 19:39:40","scikit-learn"
"2016-08-30 06:31:37","scikit-learn"
"2016-08-30 07:51:22","scikit-learn"
"2016-08-30 18:30:51","scikit-learn"
"2016-08-30 23:14:22","scikit-learn"
"2016-08-31 02:21:20","scikit-learn"
"2016-08-31 10:08:46","scikit-learn"
"2016-08-31 13:20:56","scikit-learn"
"2016-08-31 14:51:33","scikit-learn"
"2016-08-31 15:31:37","scikit-learn"
"2016-08-31 15:57:36","scikit-learn"
"2016-08-31 16:20:28","scikit-learn"
"2016-08-31 17:04:24","scikit-learn"
"2016-08-31 18:06:49","scikit-learn"
"2016-08-31 20:06:49","scikit-learn"
"2016-09-01 18:07:20","scikit-learn"
"2016-09-01 19:06:37","scikit-learn"
"2016-09-01 20:35:50","scikit-learn"
"2016-09-02 08:57:20","scikit-learn"
"2016-09-02 11:38:22","scikit-learn"
"2016-09-02 13:49:09","scikit-learn"
"2016-09-03 06:26:03","scikit-learn"
"2016-09-03 09:07:26","scikit-learn"
"2016-09-03 14:20:38","scikit-learn"
"2016-09-04 00:49:48","scikit-learn"
"2016-09-04 06:46:14","scikit-learn"
"2016-09-04 18:23:01","scikit-learn"
"2016-09-04 23:54:20","scikit-learn"
"2016-09-05 10:29:57","scikit-learn"
"2016-09-05 11:30:42","scikit-learn"
"2016-09-05 13:51:45","scikit-learn"
"2016-09-05 14:36:30","scikit-learn"
"2016-09-06 01:16:48","scikit-learn"
"2016-09-06 02:02:28","scikit-learn"
"2016-09-06 05:00:00","scikit-learn"
"2016-09-06 15:17:13","scikit-learn"
"2016-09-06 18:19:41","scikit-learn"
"2016-09-06 19:31:43","scikit-learn"
"2016-09-06 19:35:42","scikit-learn"
"2016-09-06 20:51:13","scikit-learn"
"2016-09-07 09:27:38","scikit-learn"
"2016-09-07 10:37:09","scikit-learn"
"2016-09-07 14:16:18","scikit-learn"
"2016-09-07 15:55:35","scikit-learn"
"2016-09-07 17:54:39","scikit-learn"
"2016-09-07 18:36:31","scikit-learn"
"2016-09-07 18:41:41","scikit-learn"
"2016-09-07 20:31:18","scikit-learn"
"2016-09-08 03:05:12","scikit-learn"
"2016-09-08 09:12:48","scikit-learn"
"2016-09-08 12:42:40","scikit-learn"
"2016-09-08 13:34:58","scikit-learn"
"2016-09-08 14:47:25","scikit-learn"
"2016-09-09 02:32:53","scikit-learn"
"2016-09-09 07:53:27","scikit-learn"
"2016-09-09 12:15:33","scikit-learn"
"2016-09-09 23:41:21","scikit-learn"
"2016-09-10 07:36:44","scikit-learn"
"2016-09-10 22:02:45","scikit-learn"
"2016-09-11 02:39:21","scikit-learn"
"2016-09-11 04:04:27","scikit-learn"
